bits,rating,average,size,inX,inY,outX,outY,expX,expY,exactX,exactY,diff,errsize,errangle,score,cycles
16,angle,57.6005413,0xD1,0x8010,0x1E2F,0x3488,0x2FAD,0x3496,0x2FFE,-203.4155619,47.99071956,95,0.009715973,314.5957,0.03399033,1390
16,diff,19.445064,0xD1,0x2E6F,0x7FF0,0x4700,0xC48D,0x474E,0xC476,71.30339849,196.4607476,101,0.008917764,311.8055,0.03297683,1365
16,cycles,1580.82958,0xD1,0x81D1,0x8001,0x6D65,0x6B0D,0x6D46,0x6B2A,-146.727762,-148.8353582,60,0.002251309,164.8421,0.0149706,1422
16,exact,0.339636835,0xD1,0x8009,0x6C76,0x6091,0x8722,0x6091,0x8722,-159.4352526,135.1347484,0,0.001204387,0.3989565,0.00123517,1334
5,score,0.00060479289,0xDF,0x0009,0x001A,0x48F3,0xD2BC,0x48F2,0xD2BB,72.94565575,210.7318944,2,0.001573841,2.363731,0.001756227,932
5,size,0.000523694828,0xDF,0x0013,0x0018,0x8A6A,0xAED7,0x8A6B,0xAED8,138.4167566,174.8422189,2,0.001584943,0.590184,0.001630481,921
5,angle,1.05103088,0xDF,0xFFE5,0x000B,0x317C,0x5424,0x317B,0x5423,-206.5185962,84.13720587,2,0.0006554099,3.965735,0.000961408,937
5,diff,0.370967742,0xDF,0x0001,0x0018,0x0948,0xDECE,0x0949,0xDECF,9.283611471,222.8066753,2,0.0009346969,2.105836,0.001097184,932
5,cycles,944.296875,0xDF,0xFFFF,0xFFFF,0x6251,0x6251,0x6251,0x6251,-157.6848122,-157.6848122,0,0.0007727153,0,0.0007727153,1005
5,exact,66.9354839,0xDF,0x0003,0x0005,0x72BC,0xBF39,0x72BC,0xBF39,114.7325535,191.2209224,0,0.001086955,0.6196353,0.001134767,958
6,score,0.000615275711,0xDF,0xFFD1,0x0037,0x6F20,0xA989,0x6F21,0xA988,-144.8724691,169.5316127,2,0.001945355,0.3495852,0.001972329,924
6,size,0.000532359373,0xDF,0x002F,0x0037,0x90E0,0xA989,0x90DF,0xA988,144.8724691,169.5316127,2,0.001945355,0.3495852,0.001972329,908
6,angle,1.07459574,0xDF,0xFFCA,0x0016,0x317C,0x5424,0x317B,0x5423,-206.5185962,84.13720587,2,0.0006554099,3.965735,0.000961408,924
6,diff,0.395833333,0xDF,0x0001,0x0022,0x068F,0xDEE8,0x068E,0xDEE7,6.555988507,222.9036092,2,0.001218035,2.336851,0.001398348,919
6,cycles,931.648438,0xDF,0xFFE1,0xFFC1,0x9D8B,0x37E9,0x9D8B,0x37E9,-98.45620622,-200.0884191,0,0.0007365639,0.1029162,0.000744505,951
6,exact,64.484127,0xDF,0x002F,0x0021,0xB682,0x8025,0xB682,0x8025,182.5061045,128.142584,0,0.001128624,0.5662296,0.001172314,908
7,score,0.00199025864,0xDF,0x0003,0x0040,0x0A71,0xDEBA,0x0A71,0xDEC1,10.44165974,222.7554079,7,0.01292628,1.015202,0.01300462,1387
7,size,0.00176460295,0xDF,0x0003,0x0040,0x0A71,0xDEBA,0x0A71,0xDEC1,10.44165974,222.7554079,7,0.01292628,1.015202,0.01300462,1387
7,angle,2.92449771,0xDF,0x0026,0x0041,0x7090,0xC080,0x708C,0xC084,112.547339,192.5151851,8,0.002446886,19.19542,0.003928014,1397
7,diff,1.79244587,0xDF,0x0009,0x0040,0x1F0B,0xDCCD,0x1F0E,0xDCD4,31.0538274,220.8272171,10,0.01241716,6.541658,0.01292192,1387
7,cycles,1256.66083,0xDF,0xFFC1,0xFF81,0x9CE7,0x383C,0x9CE7,0x383B,-99.09893599,-199.770871,1,0.002362426,1.095929,0.002446989,1759
7,exact,29.2568898,0xDF,0x0065,0x006F,0x9614,0xA4F0,0x9614,0xA4F0,150.0799788,164.9393827,0,0.001183914,0.09630348,0.001191345,1716
8,score,0.002686692,0xDF,0x0006,0x0080,0x0A71,0xDEBA,0x0A71,0xDEC1,10.44165974,222.7554079,7,0.01292628,1.015202,0.01300462,1374
8,size,0.00247122205,0xDF,0x0006,0x0080,0x0A71,0xDEBA,0x0A71,0xDEC1,10.44165974,222.7554079,7,0.01292628,1.015202,0.01300462,1374
8,angle,2.79249065,0xDF,0x004C,0x0082,0x7090,0xC080,0x708C,0xC084,112.547339,192.5151851,8,0.002446886,19.19542,0.003928014,1384
8,diff,2.23140319,0xDF,0x0012,0x0080,0x1F0B,0xDCCD,0x1F0E,0xDCD4,31.0538274,220.8272171,10,0.01241716,6.541658,0.01292192,1374
8,cycles,1442.61603,0xDF,0xFF82,0xFF02,0x9CE7,0x383C,0x9CE7,0x383B,-99.09893599,-199.770871,1,0.002362426,1.095929,0.002446989,1746
8,exact,12.8492647,0xDF,0x00CA,0x00DE,0x9614,0xA4F0,0x9614,0xA4F0,150.0799788,164.9393827,0,0.001183914,0.09630348,0.001191345,1703
9,score,0.00297819965,0xDF,0xFEFD,0x0024,0x2327,0x1EB2,0x2320,0x1EB3,-220.8765478,30.70098734,8,0.01318283,1.520111,0.01330013,1758
9,size,0.00278056596,0xDF,0x0024,0x0103,0x1EB2,0xDCD9,0x1EB3,0xDCE0,30.70098734,220.8765478,8,0.01318283,1.520111,0.01330013,1753
9,angle,2.56133265,0xDF,0x0098,0x0104,0x7090,0xC080,0x708C,0xC084,112.547339,192.5151851,8,0.002446886,19.19542,0.003928014,1471
9,diff,2.33881177,0xDF,0x0024,0x0100,0x1F0B,0xDCCD,0x1F0E,0xDCD4,31.0538274,220.8272171,10,0.01241716,6.541658,0.01292192,1461
9,cycles,1592.65945,0xDF,0xFF04,0xFE04,0x9CE7,0x383C,0x9CE7,0x383B,-99.09893599,-199.770871,1,0.002362426,1.095929,0.002446989,1833
9,exact,7.51666463,0xDF,0xFE43,0x016A,0x5303,0x8CB9,0x5303,0x8CB9,-172.9901552,140.7245757,0,0.001195052,0.2834357,0.001216922,1734
10,score,0.00309028558,0xDF,0x0018,0x0201,0x0A6B,0xDEBA,0x0A6C,0xDEC2,10.42135013,222.756359,9,0.0134179,1.836483,0.01355961,1620
10,size,0.00290143104,0xDF,0x0018,0x0201,0x0A6B,0xDEBA,0x0A6C,0xDEC2,10.42135013,222.756359,9,0.0134179,1.836483,0.01355961,1620
10,angle,2.44755495,0xDF,0x0130,0x0208,0x7090,0xC080,0x708C,0xC084,112.547339,192.5151851,8,0.002446886,19.19542,0.003928014,1458
10,diff,2.37419813,0xDF,0x0037,0x0210,0x1718,0xDDC6,0x171B,0xDDCD,23.10415679,221.7999052,10,0.01228848,7.038446,0.01283157,1428
10,cycles,1638.42066,0xDF,0xFE08,0xFC08,0x9CE7,0x383C,0x9CE7,0x383B,-99.09893599,-199.770871,1,0.002362426,1.095929,0.002446989,1820
10,exact,6.08294385,0xDF,0xFC59,0x02EB,0x51C7,0x8B31,0x51C7,0x8B31,-174.2246033,139.1933461,0,0.001225123,0.2777579,0.001246555,1773
11,score,0.00606704447,0xDF,0xFBFE,0x002F,0x2146,0x0A6B,0x213C,0x0A34,-222.7663892,10.20469814,65,0.0134179,198.7714,0.0287552,1612
11,size,0.00293128289,0xDF,0x002F,0x0401,0x0A6B,0xDEBA,0x0A37,0xDEC4,10.21463306,222.7659338,62,0.0134179,189.5724,0.0280454,1607
11,angle,40.6394701,0xDF,0x007F,0x0410,0x1B40,0xDD54,0x1B08,0xDD5B,27.0309317,221.3556612,63,0.0003002116,204.222,0.01605808,1445
11,diff,15.3010772,0xDF,0x00B3,0x040E,0x261A,0xDBB2,0x25E5,0xDBC2,37.896332,219.7563833,69,0.0113025,196.6894,0.02647915,1751
11,cycles,1640.29238,0xDF,0xFC10,0xF810,0x9CE7,0x383C,0x9CE7,0x383B,-99.09893599,-199.770871,1,0.002362426,1.095929,0.002446989,1807
11,exact,2.70987607,0xDF,0xF8B2,0x05D6,0x51C7,0x8B31,0x51C7,0x8B31,-174.2246033,139.1933461,0,0.001225123,0.2777579,0.001246555,1760
12,score,0.00702753263,0xDF,0xF7F3,0x009E,0x21B3,0x1144,0x21A7,0x110C,-222.347585,17.04556935,68,0.013334,206.2826,0.02925087,1663
12,size,0.00293891146,0xDF,0x005E,0x0802,0x0A6B,0xDEBA,0x0A37,0xDEC4,10.21463306,222.7659338,62,0.0134179,189.5724,0.0280454,1594
12,angle,52.9885304,0xDF,0x029E,0x07FF,0x4521,0xD3FE,0x455E,0xD3F0,69.36851179,211.9363338,75,0.009559024,226.721,0.02705293,1429
12,diff,19.3390152,0xDF,0x033E,0x082D,0x526D,0xCF34,0x5234,0xCF4C,82.2050112,207.2952873,81,0.001865705,221.2499,0.01893746,1412
12,cycles,1630.92283,0xDF,0xF81F,0xF01F,0x9CE7,0x383C,0x9CE2,0x383D,-99.1188093,-199.7610113,6,0.002362426,19.42391,0.003861185,1794
12,exact,1.12299873,0xDF,0xF164,0x0BAC,0x51C7,0x8B31,0x51C7,0x8B31,-174.2246033,139.1933461,0,0.001225123,0.2777579,0.001246555,1747
13,score,0.00729359362,0xDF,0xF002,0x0245,0x2333,0x1F0B,0x2336,0x1F55,-220.7877649,31.33309512,77,0.01241716,267.4164,0.03305114,1441
13,size,0.00294063841,0xDF,0x00BC,0x1004,0x0A6B,0xDEBA,0x0A37,0xDEC4,10.21463306,222.7659338,62,0.0134179,189.5724,0.0280454,1581
13,angle,56.4142994,0xDF,0x03D5,0x0FFE,0x33AC,0xD8E8,0x33F7,0xD8DC,51.96403158,216.8611063,87,0.01075491,272.5518,0.03178514,1412
13,diff,20.4123945,0xDF,0x06D5,0x0FFE,0x5756,0xCD2B,0x579C,0xCD12,87.60817496,205.0702506,95,0.007579989,267.0904,0.02818881,1412
13,cycles,1618.81561,0xDF,0xF03D,0xE03D,0x9CE7,0x383C,0x9CDF,0x383E,-99.12874119,-199.7560829,10,0.002362426,29.67929,0.004652495,1781
13,exact,0.535686081,0xDF,0xE2C8,0x1758,0x51C7,0x8B31,0x51C7,0x8B31,-174.2246033,139.1933461,0,0.001225123,0.2777579,0.001246555,1734
14,score,0.00736326884,0xDF,0x048B,0x1FFC,0x1F0B,0xDCCD,0x1F5C,0xDCC9,31.3595269,220.7840123,85,0.01241716,292.1097,0.03495649,1423
14,size,0.00294098028,0xDF,0x0178,0x2008,0x0A6B,0xDEBA,0x0A37,0xDEC4,10.21463306,222.7659338,62,0.0134179,189.5724,0.0280454,1568
14,angle,57.3128597,0xDF,0x07AB,0x1FFC,0x33AC,0xD8E8,0x33FD,0xD8DB,51.98907764,216.8551033,94,0.01075491,296.3744,0.03362331,1399
14,diff,20.672,0xDF,0x0D6B,0x1FFC,0x55FA,0xCDBE,0x5645,0xCDA3,86.26829624,205.6374992,102,0.007222388,286.3115,0.02931432,1399
14,cycles,1606.03149,0xDF,0xE079,0xC079,0x9CE7,0x383C,0x9CDE,0x383F,-99.13370595,-199.7536191,12,0.002362426,34.80584,0.005048062,1768
14,exact,0.345158993,0xDF,0x37BB,0x2F0C,0xAA66,0x8FD9,0xAA66,0x8FD9,170.4003876,143.8496017,0,0.001230968,0.2115139,0.001247289,1529
15,score,0.00738113017,0xDF,0x0917,0x3FF8,0x1F0B,0xDCCD,0x1F5F,0xDCC8,31.37274228,220.7821348,89,0.01241716,304.4561,0.03590914,1410
15,size,0.00294102084,0xDF,0x02F0,0x4010,0x0A6B,0xDEBA,0x0A37,0xDEC4,10.21463306,222.7659338,62,0.0134179,189.5724,0.0280454,1555
15,angle,57.5438168,0xDF,0x0CF7,0x3FF8,0x2BF7,0xDA9A,0x2C4C,0xDA8E,44.29583138,218.5563527,97,0.009501333,308.3837,0.03329637,1390
15,diff,20.727394,0xDF,0x1957,0x3FF8,0x51D1,0xCF6D,0x5221,0xCF53,82.1277046,207.3259273,106,0.009673839,301.7427,0.03295646,1386
15,cycles,1593.08182,0xDF,0xC0F1,0x80F1,0x9CE7,0x383C,0x9CDD,0x383F,-99.13618802,-199.7523873,13,0.002362426,37.36883,0.005245824,1755
15,exact,0.290170214,0xDF,0x4F6D,0x3A2B,0xB3E9,0x83C2,0xB3E9,0x83C2,179.9121063,131.7597587,0,0.001221149,0.3866523,0.001250984,1556
16,score,0.00738757193,0xDF,0x122F,0x7FF0,0x1F0B,0xDCCD,0x1F61,0xDCC8,31.37934985,220.7811958,91,0.01241716,310.6292,0.03638546,1397
16,size,0.00294315973,0xDF,0x05E0,0x8000,0x0A71,0x2146,0x0A39,0x213C,10.22458733,-222.7654772,66,0.01292628,202.0132,0.02851372,1386
16,angle,57.599582,0xDF,0x19EF,0x7FF0,0x2BF7,0xDA9A,0x2C4D,0xDA8E,44.3022411,218.5550536,98,0.009501333,314.4329,0.03376313,1377
16,diff,20.746713,0xDF,0x35AF,0x7FF0,0x55FA,0xCDBE,0x5649,0xCDA1,86.28431244,205.6307794,108,0.007222388,302.3768,0.03055393,1373
16,cycles,1592.82958,0xDF,0x81D1,0x8001,0x6393,0x6113,0x6372,0x6132,-156.5564159,-158.8051908,64,0.002585059,164.3585,0.01526704,1434
16,exact,0.289995759,0xDF,0x7FFD,0x777B,0xA302,0x982C,0xA302,0x982C,163.0096068,152.1738088,0,0.001179925,0.1749216,0.001193422,1330
5,score,0.000605833284,0xE0,0x0013,0x001B,0x80EA,0xB731,0x80E9,0xB730,128.910523,183.1886379,2,0.001920057,1.198418,0.002012528,905
5,size,0.000527787273,0xE0,0x0013,0x001B,0x80EA,0xB731,0x80E9,0xB730,128.910523,183.1886379,2,0.001920057,1.198418,0.002012528,905
5,angle,1.0114763,0xE0,0x0011,0x0019,0x7DF6,0xB93B,0x7DF5,0xB93B,125.9574448,185.2315365,1,0.0004826292,3.212371,0.0007304973,905
5,diff,0.379032258,0xE0,0x0002,0x0017,0x1367,0xDF29,0x1368,0xDF28,19.40503407,223.1578918,2,0.0009030975,2.648613,0.001107466,916
5,cycles,928.296875,0xE0,0xFFFF,0xFFFF,0x619C,0x619C,0x619C,0x619C,-158.391919,-158.391919,0,0.0008169519,0,0.0008169519,989
5,exact,65.5241935,0xE0,0x0010,0x0009,0xC33C,0x6DD2,0xC33C,0x6DD2,195.2329203,109.8185177,0,0.0009588395,0.7837509,0.001019314,905
6,score,0.000621505117,0xE0,0xFFE3,0x0028,0x7C84,0xB55B,0x7C85,0xB55A,-131.480736,181.3527393,2,0.001940067,1.237638,0.002035564,919
6,size,0.000540815278,0xE0,0x001D,0x0028,0x837C,0xB55B,0x837B,0xB55A,131.480736,181.3527393,2,0.001940067,1.237638,0.002035564,903
6,angle,1.04574031,0xE0,0x0021,0x002B,0x8861,0xB1B3,0x8860,0xB1B4,136.3754079,177.701289,2,0.0002176479,3.716194,0.0005043913,892
6,diff,0.399305556,0xE0,0x0002,0x0023,0x0CC8,0xDFA2,0x0CC7,0xDFA3,12.77915308,223.6351789,2,0.001001302,2.052086,0.001159642,903
6,cycles,915.648438,0xE0,0xFFE1,0xFFC1,0x9D1A,0x3703,0x9D1A,0x3704,-98.89771387,-200.9856766,1,0.001185958,0.4610532,0.001221533,935
6,exact,64.1369048,0xE0,0xFFDF,0x0014,0x4070,0x7419,0x4070,0x7419,-191.5643143,116.0995844,0,0.001138805,0.6525184,0.001189154,908
7,score,0.00193041868,0xE0,0x0041,0x0009,0xDDDB,0x1EB9,0xDDE2,0x1EB9,221.8831702,30.7222851,7,0.01222709,3.837526,0.01252319,1700
7,size,0.00170710989,0xE0,0x0003,0x0040,0x0A7D,0xDFBA,0x0A7D,0xDFC1,10.48848333,223.7543111,7,0.01237839,1.010664,0.01245637,1371
7,angle,2.89408184,0xE0,0xFFBF,0x001E,0x34A1,0x5DE3,0x349E,0x5DDE,-203.3829021,93.86903175,8,0.001477081,19.34449,0.002969712,1386
7,diff,1.7589813,0xE0,0x0013,0x0040,0x3FBB,0xD6B8,0x3FC0,0xD6BD,63.75001661,214.736898,10,0.0102502,12.5011,0.01121479,1371
7,cycles,1240.66083,0xE0,0xFFC1,0xFF81,0x9C75,0x3756,0x9C75,0x3755,-99.54332584,-200.6667045,1,0.001127431,0.7865518,0.001188122,1743
7,exact,29.5152559,0xE0,0xFFBE,0x0028,0x4070,0x7419,0x4070,0x7419,-191.5643143,116.0995844,0,0.001138805,0.6525184,0.001189154,895
8,score,0.00258571098,0xE0,0x0082,0x0012,0xDDDB,0x1EB9,0xDDE2,0x1EB9,221.8831702,30.7222851,7,0.01222709,3.837526,0.01252319,1687
8,size,0.00237099615,0xE0,0x0002,0x0081,0x0379,0xDFF2,0x0379,0xDFF9,3.472450905,223.9730834,7,0.01239481,0.5855559,0.01243999,1638
8,angle,2.78270424,0xE0,0xFF7E,0x003C,0x34A1,0x5DE3,0x349E,0x5DDE,-203.3829021,93.86903175,8,0.001477081,19.34449,0.002969712,1373
8,diff,2.17809436,0xE0,0x0026,0x0080,0x3FBB,0xD6B8,0x3FC0,0xD6BD,63.75001661,214.736898,10,0.0102502,12.5011,0.01121479,1358
8,cycles,1426.61603,0xE0,0xFF82,0xFF02,0x9C75,0x3756,0x9C75,0x3755,-99.54332584,-200.6667045,1,0.001127431,0.7865518,0.001188122,1730
8,exact,13.2720588,0xE0,0xFF17,0x00DE,0x5DD4,0x9A84,0x5DD4,0x9A84,-162.1737882,154.5175149,0,0.001200372,0.04470737,0.001203821,1647
9,score,0.00286182058,0xE0,0x000D,0x0102,0x0B46,0xDFB0,0x0B46,0xDFB7,11.27252082,223.7161824,7,0.01276783,2.172435,0.01293545,1713
9,size,0.00266410768,0xE0,0x000D,0x0102,0x0B46,0xDFB0,0x0B46,0xDFB7,11.27252082,223.7161824,7,0.01276783,2.172435,0.01293545,1713
9,angle,2.56235929,0xE0,0xFEFC,0x0078,0x34A1,0x5DE3,0x349E,0x5DDE,-203.3829021,93.86903175,8,0.001477081,19.34449,0.002969712,1460
9,diff,2.27555498,0xE0,0x003C,0x0107,0x31CF,0xDA5E,0x31D3,0xDA64,49.82256304,218.3889013,10,0.01083785,8.09468,0.01146244,1673
9,cycles,1576.65945,0xE0,0xFF04,0xFE04,0x9C75,0x3756,0x9C75,0x3755,-99.54332584,-200.6667045,1,0.001127431,0.7865518,0.001188122,1817
9,exact,8.18324976,0xE0,0x01CD,0x01A4,0xA595,0x96DB,0xA595,0x96DB,165.5839532,150.8573977,0,0.001214209,0.1211242,0.001223555,1726
10,score,0.00296730686,0xE0,0x0049,0x0202,0x1F7D,0xDDBF,0x1F7F,0xDDC6,31.4971567,221.7745006,9,0.01311276,4.414017,0.01345334,1652
10,size,0.00277845944,0xE0,0x0049,0x0202,0x1F7D,0xDDBF,0x1F7F,0xDDC6,31.4971567,221.7745006,9,0.01311276,4.414017,0.01345334,1652
10,angle,2.44746251,0xE0,0xFDF8,0x00F0,0x34A1,0x5DE3,0x349E,0x5DDE,-203.3829021,93.86903175,8,0.001477081,19.34449,0.002969712,1447
10,diff,2.30434575,0xE0,0x0047,0x0201,0x1EB3,0xDDDC,0x1EB6,0xDDE3,30.70922695,221.8849778,10,0.0119344,5.897381,0.01238944,1616
10,cycles,1622.42066,0xE0,0xFE08,0xFC08,0x9C75,0x3756,0x9C75,0x3755,-99.54332584,-200.6667045,1,0.001127431,0.7865518,0.001188122,1804
10,exact,6.87469453,0xE0,0x01EF,0x02E1,0x7CE5,0xB9F4,0x7CE5,0xB9F4,124.8925851,185.9511823,0,0.001204387,0.490231,0.001242213,1456
11,score,0.00594387868,0xE0,0x0033,0x0408,0x0B46,0xDFB0,0x0B0E,0xDFBA,11.05627487,223.7269738,66,0.01276783,201.5449,0.02831913,1687
11,size,0.00280664267,0xE0,0x0091,0x0403,0x1F7D,0xDDBF,0x1F51,0xDDCD,31.31551338,221.8002223,58,0.01311276,164.5164,0.02580692,1639
11,angle,40.6585787,0xE0,0xFFA1,0x040A,0xEB49,0xDF0A,0xEB82,0xDF0F,-20.49395539,223.060525,62,0.0004701936,204.3556,0.01623837,1425
11,diff,15.328716,0xE0,0x00E9,0x040E,0x3142,0xDA7E,0x310F,0xDA90,49.06049769,218.5613588,69,0.0107945,191.2521,0.0255516,1739
11,cycles,1624.29238,0xE0,0xFC10,0xF810,0x9C75,0x3756,0x9C75,0x3755,-99.54332584,-200.6667045,1,0.001127431,0.7865518,0.001188122,1791
11,exact,3.09730139,0xE0,0x03DE,0x05C2,0x7CE5,0xB9F4,0x7CE5,0xB9F4,124.8925851,185.9511823,0,0.001204387,0.490231,0.001242213,1443
12,score,0.00690381074,0xE0,0x00A6,0x07FF,0x11DF,0xDF42,0x121B,0xDF44,18.1056832,223.2670693,62,0.01252985,214.647,0.02909212,1413
12,size,0.00281387513,0xE0,0x0122,0x0806,0x1F7D,0xDDBF,0x1F51,0xDDCD,31.31551338,221.8002223,58,0.01311276,164.5164,0.02580692,1626
12,angle,53.0055655,0xE0,0xFD2A,0x07FF,0xB55D,0xD32E,0xB520,0xD31E,-74.87530101,211.115346,77,0.008470346,226.8792,0.02597646,1429
12,diff,19.4045297,0xE0,0x033E,0x081D,0x5358,0xCFEA,0x531F,0xD002,83.12243966,208.0063942,81,0.001556484,220.791,0.01859283,1396
12,cycles,1614.92283,0xE0,0xF81F,0xF01F,0x9C75,0x3756,0x9C70,0x3758,-99.56328827,-200.6568006,7,0.001127431,19.73329,0.002650062,1778
12,exact,1.29438049,0xE0,0x07BC,0x0B84,0x7CE5,0xB9F4,0x7CE5,0xB9F4,124.8925851,185.9511823,0,0.001204387,0.490231,0.001242213,1430
13,score,0.00716929595,0xE0,0x014D,0x0FFE,0x11DF,0xDF42,0x1229,0xDF43,18.15986049,223.2626692,75,0.01252985,264.6991,0.03295416,1400
13,size,0.00281551073,0xE0,0x0244,0x100C,0x1F7D,0xDDBF,0x1F51,0xDDCD,31.31551338,221.8002223,58,0.01311276,164.5164,0.02580692,1613
13,angle,56.4250564,0xE0,0x03C5,0x0FFE,0x3319,0xDA12,0x3364,0xDA06,51.39088748,218.0251744,87,0.0103325,272.3765,0.0313492,1420
13,diff,20.4888834,0xE0,0x08D5,0x0FFE,0x6C0C,0xC435,0x6C4B,0xC415,108.2916151,196.0839771,95,0.004657406,252.0685,0.02410714,1401
13,cycles,1602.81561,0xE0,0xF03D,0xE03D,0x9C75,0x3756,0x9C6D,0x3759,-99.5732647,-200.6518501,11,0.001127431,29.98867,0.003441372,1765
13,exact,0.621906511,0xE0,0x0F78,0x1708,0x7CE5,0xB9F4,0x7CE5,0xB9F4,124.8925851,185.9511823,0,0.001204387,0.490231,0.001242213,1417
14,score,0.00723858761,0xE0,0xE004,0x029B,0x20BE,0x11DF,0x20BD,0x1230,-223.2604643,18.18694794,82,0.01252985,289.7243,0.03488512,1392
14,size,0.00281583359,0xE0,0x0488,0x2018,0x1F7D,0xDDBF,0x1F51,0xDDCD,31.31551338,221.8002223,58,0.01311276,164.5164,0.02580692,1600
14,angle,57.3188921,0xE0,0xF875,0x1FFC,0xCCE7,0xDA12,0xCC95,0xDA05,-51.41611231,218.0192271,95,0.0103325,296.241,0.0331906,1423
14,diff,20.7512262,0xE0,0x0B5B,0x1FFC,0x4AA3,0xD32E,0x4AF2,0xD317,74.94399703,211.0909693,102,0.008470346,294.0007,0.03115559,1387
14,cycles,1590.03149,0xE0,0xE079,0xC079,0x9C75,0x3756,0x9C6C,0x375A,-99.57825171,-200.6493752,13,0.001127431,35.11522,0.003836939,1752
14,exact,0.402052529,0xE0,0x1FF1,0x2F41,0x7D71,0xB994,0x7D71,0xB994,125.443356,185.5800755,0,0.001208872,0.4816092,0.001246033,1524
15,score,0.00725622806,0xE0,0x0537,0x3FF8,0x11DF,0xDF42,0x1233,0xDF42,18.20049136,223.2593606,84,0.01252985,302.2368,0.03585059,1374
15,size,0.00281587131,0xE0,0x0910,0x4030,0x1F7D,0xDDBF,0x1F51,0xDDCD,31.31551338,221.8002223,58,0.01311276,164.5164,0.02580692,1587
15,angle,57.5470235,0xE0,0x3FF8,0x0F17,0xDA12,0x3319,0xDA04,0x336E,218.0162525,51.42872395,99,0.0103325,308.1728,0.03411126,1383
15,diff,20.8071321,0xE0,0x16B7,0x3FF8,0x4AA3,0xD32E,0x4AF5,0xD316,74.95544405,211.0869049,106,0.008470346,305.1861,0.03201866,1374
15,cycles,1577.08182,0xE0,0xC0F1,0x80F1,0x9C75,0x3756,0x9C6B,0x375A,-99.58074492,-200.6481379,14,0.001127431,37.67821,0.004034701,1739
15,exact,0.338844504,0xE0,0x7017,0x4E99,0xB767,0x809A,0xB767,0x809A,183.4042966,128.6035146,0,0.001214163,0.4393827,0.001248066,1540
16,score,0.00726269023,0xE0,0x0A6F,0x7FF0,0x11DF,0xDF42,0x1235,0xDF42,18.20726299,223.2588085,86,0.01252985,308.493,0.03633332,1361
16,size,0.00281803518,0xE0,0x05A0,0x8000,0x0A0D,0x2041,0x09D6,0x2037,9.834258667,-223.7840194,65,0.01262369,200.7458,0.02811333,1350
16,angle,57.6027294,0xE0,0x8010,0x1E2F,0x25EE,0x3319,0x25FC,0x336F,-218.0147649,51.43502958,100,0.0103325,314.1386,0.03457158,1386
16,diff,20.8265284,0xE0,0x2DAF,0x7FF0,0x4B01,0xD30D,0x4B54,0xD2F4,75.32711205,210.9545595,108,0.0079541,310.1037,0.03188186,1357
16,cycles,1576.82958,0xE0,0x81D1,0x8001,0x62DF,0x605C,0x62BE,0x607C,-157.2584626,-159.5173217,65,0.001372847,164.6695,0.01407883,1418
16,exact,0.338629517,0xE0,0x64BA,0x7FFB,0x8A89,0xB005,0x8A89,0xB005,138.5369553,176.0213397,0,0.001131126,0.2718467,0.001152102,1334
5,score,0.000529901417,0xF0,0xFFE4,0x0002,0x109D,0x1119,0x109C,0x1119,-239.390088,17.099292,1,0.001448827,1.195961,0.001541108,925
5,size,0.000453318857,0xF0,0x0007,0x001F,0x34DD,0xEA1C,0x34DD,0xEA1B,52.86260914,234.1058405,1,0.001498224,0.1056347,0.001506375,920
5,angle,0.99250997,0xF0,0x0017,0x001F,0x8F00,0xC0BF,0x8F01,0xC0BE,143.0032618,192.7435268,2,4.918044e-05,3.565861,0.0003243241,909
5,diff,0.425403226,0xF0,0x0001,0x0004,0x3A36,0xE8D5,0x3A35,0xE8D6,58.20855001,232.8342,2,0.0006354008,2.442719,0.0008238822,946
5,cycles,932.296875,0xF0,0xFFFF,0xFFFF,0x564B,0x564B,0x564B,0x564B,-169.7056275,-169.7056275,0,0.0008271766,0,0.0008271766,993
5,exact,61.8951613,0xF0,0x0006,0x0019,0x3802,0xE95F,0x3802,0xE95F,56.00950859,233.3729525,0,0.0009180085,1.044641,0.0009986135,920
6,score,0.000566566239,0xF0,0xFFCB,0x0031,0x4FC7,0xA2EC,0x4FC6,0xA2ED,-176.2252964,162.925274,2,0.001769174,0.6046528,0.00181583,912
6,size,0.000487020749,0xF0,0x0031,0x0035,0xA2EC,0xB039,0xA2ED,0xB03A,162.925274,176.2252964,2,0.001769174,0.6046528,0.00181583,896
6,angle,1.03090955,0xF0,0xFFD7,0x003B,0x770A,0xC515,0x770B,0xC516,-136.9575878,197.0853093,2,0.0003251372,3.971781,0.0006316018,912
6,diff,0.441964286,0xF0,0x0001,0x0022,0x070F,0xEFE6,0x070E,0xEFE5,7.055772384,239.8962611,2,0.0009410205,2.368724,0.001123792,907
6,cycles,919.648438,0xF0,0xFFE1,0xFFC1,0x9609,0x28A8,0x960A,0x28A9,-105.9618363,-215.3417963,2,0.001283651,1.577825,0.001405396,939
6,exact,60.3670635,0xF0,0xFFCE,0x001D,0x3064,0x786A,0x3064,0x786A,-207.6074854,120.4123415,0,0.001040824,0.4646449,0.001076676,912
7,score,0.00194636376,0xF0,0x0009,0x0040,0x2169,0xEDA2,0x216C,0xEDA9,33.42115954,237.6615789,10,0.01250762,5.922443,0.0129646,1375
